Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Botswana;BWA;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;407.782303249144;425.241449634856;443.984364776768;459.819834680079;480.308055556698;497.232311514922;517.710640782557;536.996180282175;580.95491270743;653.11165183878;744.922988920962;910.252015366313;1114.44320922989;1307.14021619564;1372.79249442498;1435.23920665271;1529.01854120517;1647.32492749527;1811.17393074742;1954.64204886811;2108.99588888295;2219.72731805281;2405.81690370222;2631.22790662145;2758.30505721258;2849.46740459061;2967.59460349059;3193.81424890064;3671.44343460592;4002.76152423799;4133.45822711231;4309.25704888118;4313.86397969188;4284.79210375981;4332.02905449455;4525.76850950519;4676.43569022036;4948.40522922904;4858.70631921133;5214.44622115647;5211.0737051999;5126.3541863134;5341.92009255573;5493.14411580954;5542.30542660652;5686.78053185044;6038.79181048478;6400.71756767326;6657.83238251693;6029.19863060839;6434.81565688465;6728.20195409419;6944.80763670943;7646.41431460258;7864.25328125683;7613.69840975739;7797.14412155784;7859.16728321039;8032.67917835124;8092.96511646952;
Central African Republic;CAF;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;599.700572575361;619.344409467308;586.412275976213;572.142600971784;573.426591516838;567.884654763864;560.165705711436;574.251850204776;570.332126169165;598.874448891666;601.921722938226;599.009631774877;590.260773985668;592.818337300238;620.722119432375;612.422395918884;633.196666492204;643.472876856129;636.360066339583;605.273635435258;562.766396774461;538.149104514662;562.075107697052;500.74856635959;532.729513723758;539.759001656193;547.107355749232;510.442105006951;510.088228816268;510.368030145205;488.55388277694;473.739737667587;431.213073396637;420.314165052325;428.411208539875;446.767392327406;417.801640428272;429.025073490475;438.455292473049;443.704269273904;422.863906510783;432.060136879743;438.253133312802;406.153825194334;421.946969836605;417.501900137222;428.956919649899;440.176442478945;441.296784922234;472.093180257763;488.421401781569;505.238458728031;528.644927384143;335.38915520098;334.440498597729;346.693797341047;359.600040296453;371.108792249647;379.36500856344;384.145561598858;
Canada;CAN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;22843.5523747396;23060.5088812142;24050.2566506235;25382.0403752121;25851.2336563956;25848.9688648452;27010.7760285262;27614.3898284745;28347.9672961145;29110.4717482822;29356.9218245922;30004.4526257996;28704.6157618418;29161.6317440133;30594.4444604675;31752.3511420705;32112.6259847442;32982.9118653542;33993.8521588625;34163.0005469455;33707.2169533894;32596.4321277808;32502.8701240291;33003.0441139149;34110.7011294855;34669.0282895651;34864.0304216485;35996.7102498798;36697.5498640157;37845.7397551118;39338.8368965264;39460.7360670365;40369.7445526879;41532.2195539328;42757.003978954;44471.0800715094;45857.9965548037;48534.1744824198;48495.2040370934;46540.6436997867;47448.0132198383;48464.4962792344;48785.9360790745;49397.5233204788;50306.944611617;50262.027665796;50193.7504173755;51170.475833794;51476.2007788603;51588.7614438126;
Central Europe and the Baltics;CEB;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7222.12164685968;6538.54604377321;6429.99876722176;6537.37855615791;6804.87116807481;7191.52648242834;7532.18394405642;7728.99015278934;7950.41084122175;8121.15414055889;8495.648229917;8816.41692096776;9188.32056596651;9594.41306509323;10180.4579122556;10716.1038582864;11451.0877104468;12228.3453572263;12752.8371601478;12337.2729008786;12576.0418403691;13015.3170739998;13146.2571114107;13339.4318029872;13774.2801672504;14348.2946158273;14823.2122457231;15571.5700152878;16291.2653327143;16918.5850183813;
Switzerland;CHE;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;49581.2386784729;51331.8003872515;52572.2937935674;53777.2339262308;54266.6177616367;50336.2965701713;49914.2318162707;51302.5974848704;51507.8430899213;52685.2639425842;54891.4347166342;55466.1635220715;54420.9719301372;54534.4261000724;55973.7011024705;57774.3443386955;58542.7118072917;59098.5183655158;60588.5971782758;62703.5288001857;64343.5184213173;62962.39135115;62244.7969746094;61602.7901206341;61889.6659598589;61773.0963092114;61833.0071093772;63127.7396668794;64822.2941465355;65607.2092578829;67807.9268104421;68264.5262471243;67860.244836135;67385.2976593135;68781.6125860233;70471.4385176523;72823.8372534677;75143.7022036991;75793.6330393036;73189.1925566825;74605.7210207051;75029.7578197262;74984.137116844;75499.7067488094;76410.8566570726;76553.2821378352;77026.3354741066;77684.0481752722;79234.9629398677;79406.6576094621;
Channel Islands;CHI;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chile;CHL;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;3611.91791176056;3723.17327361945;3794.01077306602;3935.05072327796;3957.23691302924;3920.29029714583;4283.01760687328;4361.99681672404;4443.87678220638;4543.79245432221;4552.25558836437;4901.24595451209;4773.97747305416;4462.26686687839;4497.1725663308;3856.03583894317;3942.56661737105;4288.21906171492;4549.16215576722;4859.5059931411;5172.03574880806;5432.1504956862;4767.19946935203;4465.62929279784;4583.38406951977;4697.51665824094;4875.12707258849;5109.1706239881;5397.02641250699;5836.71398945348;5933.20706414474;6291.68490694271;6879.77948881615;7214.69291775463;7459.17730595999;8004.31544614743;8427.82189597191;8932.07228879332;9199.1976785662;9049.47157913229;9419.98294955914;9622.15362871309;9814.65613491896;10109.6680484322;10726.6448499322;11225.0799494747;11808.8347703093;12256.4296859791;12553.7948363739;12227.2145300329;12808.034586422;13455.8378125533;14035.679130826;14461.1743775739;14561.3261643078;14722.366327631;14777.1488448942;14741.1924958248;15111.6954231416;15091.4505062473;
China;CHN;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;191.953181763804;141.032525814304;132.074838077003;142.141918312653;164.12984514534;187.43281839165;201.693464319566;185.232257099099;173.059808939523;196.906309011223;228.510557839595;238.014714589444;241.085356629667;253.928679992954;254.482258900259;271.828890684662;263.452967311753;279.560486143076;307.08736374722;326.047625691632;347.120087871446;360.427967795047;386.890341740908;422.659190889166;480.302863849621;537.502652552483;576.90875661923;634.092911038279;694.064791777428;712.115363325365;729.160645387844;786.129658834728;886.950358931777;998.404789343152;1116.03253544564;1224.84882139751;1332.41730942829;1440.5902498341;1538.66284389771;1642.35748775729;1767.83362700859;1901.40762975195;2061.16228377566;2253.92968857986;2467.13284333365;2732.16587968885;3062.53490453063;3480.15272549424;3796.63336331895;4132.90231241877;4550.45359583857;4961.23468857388;5325.1601061666;5710.58787337751;6103.59027048428;6500.28193729732;6907.96201058196;7346.61135498219;7806.95309535737;8254.30092999719;
Cote d'Ivoire;CIV;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1225.52528467912;1299.76519469778;1267.13839341278;1396.00990710984;1580.27709077669;1474.83174092966;1586.68668152644;1601.04961195199;1737.35131859175;1831.45058505821;1940.40375703119;2033.55187442299;2025.69813658246;2048.48272176914;2039.44893949551;2107.53168724772;2272.86600348871;2330.61948564573;2471.01538812747;2419.68723215243;2061.28695781779;2041.92989888979;1959.35764639542;1804.70806660933;1684.98805186131;1691.9335014269;1681.12978183502;1614.04882563607;1574.04645683252;1563.01305995116;1491.1223281993;1438.93721054799;1385.00157179729;1334.50442517789;1299.90366279459;1346.9960156077;1405.06202623788;1412.81235634433;1438.84873155676;1421.70773485769;1356.58583478253;1326.12756721457;1275.36818694798;1231.719195257;1221.1572170007;1216.18707565008;1208.26438051626;1202.88900133888;1206.15073705977;1217.20786972238;1213.11264506443;1132.5484005404;1223.6319350233;1299.81167267393;1379.14068216006;1463.71052702022;1529.50745372791;1600.76524303476;1666.43225652443;1735.80147179537;
Cameroon;CMR;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;957.268911048322;948.788311915758;957.054364096145;971.393458214469;983.581667644255;980.825911676565;1002.4190256351;872.00292609851;905.063032875934;926.174029234037;930.98911991222;938.917354556947;939.102628170358;963.351399271381;1038.13988011165;1123.29636597867;1032.01904767361;1140.60763054991;1351.56044569781;1391.24565609344;1323.42997465052;1502.93964492038;1566.84894782623;1623.14912669862;1690.59882605297;1770.1405058818;1830.97928221891;1735.64495294987;1550.11166251979;1475.24301479488;1343.50995704508;1254.24300646465;1180.20331229791;1055.79295676192;1048.31844804056;1055.262303127;1072.05202551467;1098.74950303529;1118.63759066371;1136.63358361582;1146.57231022119;1165.48140823569;1183.02663801242;1204.42005375107;1251.92898156968;1243.08065504954;1251.46386315501;1277.30478386454;1286.00107956163;1278.59620799079;1286.51557161767;1303.42588027745;1325.93022542942;1360.10887014004;1401.75317426464;1441.78397139843;1469.19263610979;1481.73198996125;1502.16791876103;1522.65132959572;
Congo;COD;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1038.93243150651;903.127632135261;1067.06411741419;1094.01298682208;1039.40845258224;1021.60842730323;1060.77099829292;1020.79292042356;1034.88125984463;1099.68197475696;1066.7697433889;1100.41797754529;1073.00222897415;1129.87283609825;1134.30188551788;1048.55123471111;965.201304771114;944.924603563322;869.068210660019;848.754213485195;844.503102047571;842.571713922174;818.230608624355;809.724641989351;833.584436657521;816.140158716539;832.28323258438;831.653691947215;811.998605921916;777.258489717775;702.134756395842;619.796244387153;533.534587784304;444.046702002279;411.493509345069;401.185557501641;386.112865676869;355.528157836358;341.777825373723;319.562059001722;289.986319883827;276.142108830374;276.055945561272;282.647066792974;292.35083712867;300.562422453352;306.528260726948;315.263863499979;324.04031280739;322.418254424149;334.021572573152;345.266114850827;357.598295892516;375.219175503059;397.341670469814;411.020573086614;407.289643138543;408.924793382014;418.988811501869;423.640255620729;
Congo;COG;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;1458.05557949363;1542.15845410983;1582.75061919492;1481.02451382936;1498.3206782545;1513.01765789933;1493.01285194892;1483.6591554549;1553.29816130304;1624.22032789409;1678.85231894365;1757.34369382789;1853.65441844239;1947.90672122199;2040.35651759774;2134.31196166899;2091.65717287515;1849.61802747055;1910.80827475709;2038.13126942139;2328.72196605804;2660.18827872211;3193.31131630223;3283.44726507993;3413.03581010007;3278.47132854414;2969.60556509047;2894.43999692308;2866.17255341087;2861.56592954299;2812.22146867246;2801.63866689912;2796.71303043398;2693.67237681738;2475.62017595895;2502.7903528226;2536.83401512565;2449.35312684218;2468.27241304693;2335.85651978489;2441.32827038151;2462.87506457111;2503.78489296915;2452.62566286957;2463.03579490019;2571.78625004844;2642.89407435735;2513.18454756872;2563.69236638513;2666.17508860622;2812.43597442108;2828.48377871685;2860.87433557363;2887.25021248951;3008.66917946309;3012.53672318629;2854.75768290144;2732.19823445905;2705.16480208563;2612.98457347243;
Colombia;COL;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;2339.44303289685;2382.81040454422;2434.60219248716;2438.01771378799;2510.72482712499;2524.70274175877;2580.50055350146;2611.64489465542;2691.14460481564;2780.55260421457;2879.2510684147;2978.23401562038;3133.66017516268;3270.53385273734;3382.94898095116;3385.72329165785;3467.62801812327;3531.96566543165;3746.39030181725;3860.99372009096;3931.03472221445;3933.37637601666;3885.16856870872;3862.15853166094;3907.59573126439;3945.61200971069;4090.5571347552;4224.10731677135;4309.15667626514;4369.09621939484;4467.39370799736;4468.29644863882;4559.3261851057;4713.30217855957;4894.23896839452;5055.20759495747;5067.99994122055;5151.88703757635;5094.73856338618;4801.06817988379;4862.87559280232;4867.5808977864;4913.85776370554;5031.492548084;5225.24490594416;5404.12314677673;5693.26494678366;6002.33040691112;6126.92597177956;6128.19547247793;6336.70921367988;6711.61618680642;6911.59200404802;7200.73105681185;7449.08671983612;7580.27556882629;7633.96903966912;7622.28402206975;7696.34441327262;7842.91552419952;
Comoros;COM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;1403.28212768402;1412.65059161242;1459.89275381167;1488.61914870276;1507.7708104236;1499.30767538115;1483.78546732146;1464.46813461959;1459.98795228277;1372.28163770815;1400.23514844296;1286.31237074426;1355.82113455258;1356.70805058511;1248.96952383136;1258.35439503927;1208.46179931213;1223.78907918497;1207.18083892849;1199.08906464296;1296.05802326538;1294.01022363445;1292.49482268601;1288.61454617884;1282.52707114389;1287.86922403356;1290.7300018969;1270.24445650129;1289.67922875261;1299.27458879912;1316.49884810552;1337.73836893032;1347.55168235907;1374.7011391203;1370.51335535565;1353.6634014541;1366.67572123857;1386.92236846489;1402.74035543881;1409.39346983323;
Cabo Verde;CPV;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;680.493281788559;725.657653594233;732.015763720747;785.751340734068;799.746166058321;853.411557289822;864.224740259341;888.779356223361;928.742859258665;965.557964227421;952.761936639586;943.035124969747;1018.16476081871;1075.69783656917;1246.77929698896;1387.55723762439;1508.86911961384;1640.44123502491;1808.84323213095;1973.86038814744;2215.06817019014;2225.41211002855;2303.97134518707;2362.96107339695;2565.78049968481;2705.13463478074;2882.88994648951;3279.07835675104;3455.1017668217;3370.35023611401;3378.25485950035;3468.66705505948;3461.92665130578;3445.30537729537;3422.74880170376;3414.55798421071;3532.14021075649;3619.6210221865;3740.00407711457;3907.65337209509;
Costa Rica;CRI;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;2911.05535609751;2857.53797159893;2903.42609268191;2992.61890513947;2994.57330094929;3132.24585224729;3244.14072913211;3323.10656395739;3499.57248751485;3588.68425971074;3754.57418015489;3906.14252611279;4121.062213755;4331.05259469545;4459.89979515785;4440.60833291554;4566.79754901391;4845.05722820959;5013.85757197841;5122.36997010391;5023.73569932076;4778.92242363975;4311.76059677662;4316.04645188318;4537.76594962708;4449.4485797476;4572.9160685947;4666.89302434654;4703.04117314701;4841.82828884492;4884.60253103971;4866.3331829519;5177.34824585193;5403.26866643106;5504.47822204406;5591.19480318885;5525.09721194218;5696.76825466539;5957.29993182726;6062.26209503267;6172.4083609302;6274.31608567006;6375.20385160468;6545.73672073041;6730.83139416725;6892.92317953368;7289.90392269152;7779.3249270175;8034.32992249851;7854.95237470108;8141.91312675461;8390.47907109648;8689.96516770511;8785.74138466674;8993.5260018404;9219.38970070256;9509.73818938105;9775.85087831526;9936.58452751182;10046.9464081079;
Caribbean small states;CSS;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;4552.39428180601;4686.54171120517;4905.6496143669;5112.26150443059;5287.434635849;5335.42677245985;5683.32148999749;5572.15238573124;5320.16884804827;5187.22375272871;5186.30949308915;5331.84134918251;5583.41749430368;5807.67503549149;5878.07974544606;5866.73907511162;5870.50154783443;5663.89316254376;5654.9013829581;5597.0687432816;5627.58205605978;5696.72856286475;5792.24996116223;6003.91636919768;6020.12772678083;6050.54791371322;6122.81079104778;6244.06277513884;6353.34501796784;6479.41206006808;6644.64624299725;6796.40453886594;6951.25775755735;7185.45827386868;7408.02330589344;7503.98970663637;7722.99245615298;8110.08182076661;8374.34977433108;8625.08989407889;9150.32030109483;9384.84178667104;9442.29775865133;9032.80645855924;9086.89479336194;9118.6404697585;9165.28919428356;9168.58090162387;9150.60413177278;9192.77242433183;8987.19191213401;8921.68447220556;8985.89737538208;9012.59871648237;
Cuba;CUB;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;2249.7491088221;2400.01770915603;2472.02147317669;2514.1739721754;2500.20811976969;2700.77531393749;2815.26149259453;3031.28228595681;3205.33938193016;3218.11000163516;3043.82924172314;3624.91669457963;3931.74049214579;4127.48657466916;4432.42770357092;4473.64937742446;4440.10354964014;4290.16173148069;4401.69453823044;4386.71378894023;4219.99965173987;3741.73672953076;3289.05534390652;2785.9718604522;2793.21944957565;2848.76772961857;3057.74168498786;3128.42705047639;3119.50819843084;3298.82676183545;3480.83089218864;3579.39547527961;3619.05531013141;3746.43781503043;3955.16666643203;4393.8300479724;4924.1296085638;5286.48019452478;5511.04696456554;5596.13968145983;5730.35477459488;5885.25462455411;6051.68574614449;6203.84326293832;6255.42616104799;6522.73679904185;6550.27437297674;6666.33172826664;6816.89680904415;;
Curacao;CUW;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cayman Islands;CYM;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88280.8781682964;88390.1587504981;85528.6770181655;77238.2427959989;73350.7848219067;72662.0277314926;72208.1911691862;71943.450271061;72741.4301087956;73740.6739774081;74997.1837760497;76285.3841205599;77811.8571474855;;
Cyprus;CYP;GDP per capita (constant 2010 US$);NY.GDP.PCAP.KD;;;;;;;;;;;;;;;;7359.99849159104;8923.62077514054;10382.4521400279;11148.5055511894;12157.9302192852;12718.4886316313;12823.9027960352;13436.1815045086;14069.7034638007;15104.9178123226;15650.9963328631;16045.6215544492;16993.4802864173;18268.124816171;19440.8490304518;20440.1027352847;20065.079381637;21374.8946741352;21010.9598203864;21795.1310759055;23193.4164024673;23111.677998567;23388.1573717798;24514.9478259468;25453.7692933358;26686.7896553853;27444.1888790571;28141.5655102803;28530.9349607537;29566.8294482432;30558.4275397877;31469.4618636905;32377.0715210736;32725.6302483256;31216.7645467282;31023.6383309791;30363.5100539824;28873.6258339319;27044.3091115132;26834.011569903;27897.9581709968;29643.8388195732;30650.244788011;31506.9235229004;32093.0265789587;
