Decade,UN_Geosheme_Subregion,Disaster_Type,RCP,Financial_Impact,Human_Impact,DO,Rain,°C
2060,Southern Africa,Droughts,8.5,98905379.0,620852.0,81,,
2060,Southern Asia,Floods,2.6,18720912.0,909675.0,29,,
2060,Southern Asia,Floods,4.5,13778222.0,838486.0,1,,
2060,Southern Asia,Floods,6.0,65190127.0,225500.0,28,,
2060,Southern Asia,Floods,8.5,84363756.0,357474.0,18,,
2060,Southern Asia,Droughts,2.6,49804068.0,901306.0,87,,
2060,Southern Asia,Droughts,4.5,82586394.0,366794.0,43,,
2060,Southern Asia,Droughts,6.0,32402261.0,691344.0,84,,
2060,Southern Asia,Droughts,8.5,52601695.0,874652.0,64,,
2060,Southern Europe,Floods,2.6,83793259.0,787221.0,65,,
2060,Southern Europe,Floods,4.5,41186990.0,171345.0,76,,
2060,Southern Europe,Floods,6.0,25458852.0,177408.0,59,,
2060,Southern Europe,Floods,8.5,61875691.0,874604.0,10,,
2060,Southern Europe,Droughts,2.6,81982719.0,294129.0,42,,
2060,Southern Europe,Droughts,4.5,12594791.0,686485.0,86,,
2060,Southern Europe,Droughts,6.0,20235786.0,251356.0,67,,
2060,Southern Europe,Droughts,8.5,12637195.0,658620.0,10,,
2060,Western Africa,Floods,2.6,31854878.0,725540.0,82,,
2060,Western Africa,Floods,4.5,3538010.0,908813.0,98,,
2060,Western Africa,Floods,6.0,40081971.0,418359.0,93,,
2060,Western Africa,Floods,8.5,54735781.0,107927.0,27,,
2060,Western Africa,Droughts,2.6,52943353.0,262799.0,55,,
2060,Western Africa,Droughts,4.5,7517020.0,58666.0,44,,
2060,Western Africa,Droughts,6.0,24632273.0,254057.0,92,,
2060,Western Africa,Droughts,8.5,42064122.0,5721.0,53,,
2060,Western Asia,Floods,2.6,30463555.0,618037.0,66,,
2060,Western Asia,Floods,4.5,4434571.0,128053.0,25,,
2060,Western Asia,Floods,6.0,31072391.0,436338.0,28,,
2060,Western Asia,Floods,8.5,31500301.0,284924.0,94,,
2060,Western Asia,Droughts,2.6,24954967.0,448857.0,49,,
2060,Western Asia,Droughts,4.5,80011314.0,999199.0,21,,
2060,Western Asia,Droughts,6.0,55263310.0,501346.0,10,,
2060,Western Asia,Droughts,8.5,96206406.0,806180.0,73,,
2060,Western Europe,Floods,2.6,2597224.0,362807.0,97,,
2060,Western Europe,Floods,4.5,82457498.0,384878.0,17,,
2060,Western Europe,Floods,6.0,66259449.0,13033.0,77,,
2060,Western Europe,Floods,8.5,68126497.0,989479.0,2,,
2060,Western Europe,Droughts,2.6,32192884.0,398919.0,11,,
2060,Western Europe,Droughts,4.5,15947553.0,103947.0,43,,
2060,Western Europe,Droughts,6.0,7754852.0,471493.0,3,,
2060,Western Europe,Droughts,8.5,9433963.0,244548.0,75,,
2070,Australia and New Zealand,Floods,2.6,37885275.0,271024.0,54,,
2070,Australia and New Zealand,Floods,4.5,25423038.0,858006.0,2,,
2070,Australia and New Zealand,Floods,6.0,98962498.0,633169.0,92,,
2070,Australia and New Zealand,Floods,8.5,22033074.0,298944.0,89,,
2070,Australia and New Zealand,Droughts,2.6,11637750.0,305743.0,89,,
2070,Australia and New Zealand,Droughts,4.5,48675189.0,194870.0,78,,
2070,Australia and New Zealand,Droughts,6.0,44582577.0,441326.0,56,,
2070,Australia and New Zealand,Droughts,8.5,63942054.0,559009.0,12,,
2070,Caribbean,Floods,2.6,6440444.0,164626.0,82,,
2070,Caribbean,Floods,4.5,66891249.0,561962.0,7,,
2070,Caribbean,Floods,6.0,41711701.0,200090.0,52,,
2070,Caribbean,Floods,8.5,85657693.0,66479.0,70,,
2070,Caribbean,Droughts,2.6,62440903.0,363650.0,93,,
2070,Caribbean,Droughts,4.5,8434567.0,708936.0,89,,
2070,Caribbean,Droughts,6.0,13582423.0,103514.0,82,,
2070,Caribbean,Droughts,8.5,30844381.0,966002.0,16,,
2070,Central America,Floods,2.6,14559379.0,64841.0,35,,
2070,Central America,Floods,4.5,79371065.0,403376.0,42,,
2070,Central America,Floods,6.0,22338512.0,135911.0,1,,
2070,Central America,Floods,8.5,32332664.0,728816.0,46,,
2070,Central America,Droughts,2.6,22159539.0,209310.0,70,,
2070,Central America,Droughts,4.5,56027563.0,225971.0,54,,
2070,Central America,Droughts,6.0,38057950.0,715742.0,86,,
2070,Central America,Droughts,8.5,94390806.0,349289.0,28,,
2070,Central Asia,Floods,2.6,32405901.0,980140.0,76,,
2070,Central Asia,Floods,4.5,12222817.0,835946.0,69,,
2070,Central Asia,Floods,6.0,96422876.0,963765.0,93,,
2070,Central Asia,Floods,8.5,68148021.0,319948.0,62,,
2070,Central Asia,Droughts,2.6,55337709.0,319902.0,88,,
2070,Central Asia,Droughts,4.5,62917062.0,67383.0,88,,
2070,Central Asia,Droughts,6.0,99338381.0,384678.0,73,,
2070,Central Asia,Droughts,8.5,84469560.0,412261.0,90,,
2070,Eastern Africa,Floods,2.6,8354878.0,197685.0,66,,
2070,Eastern Africa,Floods,4.5,79354141.0,202838.0,3,,
2070,Eastern Africa,Floods,6.0,90670212.0,22356.0,31,,
2070,Eastern Africa,Floods,8.5,77749354.0,731756.0,83,,
2070,Eastern Africa,Droughts,2.6,56952028.0,924978.0,52,,
2070,Eastern Africa,Droughts,4.5,34796041.0,33800.0,77,,
2070,Eastern Africa,Droughts,6.0,35977512.0,877570.0,42,,
2070,Eastern Africa,Droughts,8.5,21281722.0,58521.0,29,,
2070,Eastern Asia,Floods,2.6,38660932.0,227339.0,41,,
2070,Eastern Asia,Floods,4.5,67734687.0,103445.0,52,,
2070,Eastern Asia,Floods,6.0,80144990.0,517163.0,77,,
2070,Eastern Asia,Floods,8.5,25385714.0,807654.0,60,,
2070,Eastern Asia,Droughts,2.6,50866137.0,849446.0,31,,
2070,Eastern Asia,Droughts,4.5,59113200.0,239781.0,79,,
2070,Eastern Asia,Droughts,6.0,54274478.0,76577.0,59,,
2070,Eastern Asia,Droughts,8.5,73079281.0,101109.0,18,,
2070,Eastern Europe,Floods,2.6,54798465.0,510376.0,62,,
2070,Eastern Europe,Floods,4.5,44121907.0,274740.0,62,,
2070,Eastern Europe,Floods,6.0,70494155.0,725226.0,88,,
2070,Eastern Europe,Floods,8.5,16289031.0,903120.0,87,,
2070,Eastern Europe,Droughts,2.6,4795843.0,238037.0,16,,
2070,Eastern Europe,Droughts,4.5,19877778.0,129051.0,96,,
2070,Eastern Europe,Droughts,6.0,75850835.0,578705.0,54,,
2070,Eastern Europe,Droughts,8.5,4214301.0,510459.0,12,,
2070,Melanesia,Floods,2.6,42079743.0,9252.0,50,,
2070,Melanesia,Floods,4.5,76538078.0,806320.0,73,,
2070,Melanesia,Floods,6.0,57328643.0,563237.0,47,,
2070,Melanesia,Floods,8.5,16002860.0,890565.0,38,,
2070,Melanesia,Droughts,2.6,44461709.0,887231.0,99,,
2070,Melanesia,Droughts,4.5,92886388.0,732940.0,49,,
2070,Melanesia,Droughts,6.0,79653105.0,121434.0,51,,
2070,Melanesia,Droughts,8.5,60769579.0,953372.0,24,,
2070,Micronesia,Floods,2.6,75656364.0,589027.0,24,,
2070,Micronesia,Floods,4.5,13705283.0,179532.0,56,,
2070,Micronesia,Floods,6.0,86166338.0,408512.0,32,,
2070,Micronesia,Floods,8.5,64537434.0,506245.0,67,,
2070,Micronesia,Droughts,2.6,78425722.0,991510.0,12,,
2070,Micronesia,Droughts,4.5,79199203.0,880101.0,3,,
2070,Micronesia,Droughts,6.0,99011808.0,817937.0,31,,
2070,Micronesia,Droughts,8.5,88931283.0,44843.0,31,,
2070,Middle Africa,Floods,2.6,22614361.0,280875.0,26,,
2070,Middle Africa,Floods,4.5,6344337.0,807419.0,85,,
2070,Middle Africa,Floods,6.0,20829827.0,940085.0,96,,
2070,Middle Africa,Floods,8.5,22499293.0,613164.0,13,,
2070,Middle Africa,Droughts,2.6,16420834.0,501141.0,72,,
2070,Middle Africa,Droughts,4.5,72964323.0,160779.0,39,,
2070,Middle Africa,Droughts,6.0,41797896.0,562953.0,73,,
2070,Middle Africa,Droughts,8.5,96362596.0,681665.0,15,,
2070,Northern Africa,Floods,2.6,28641977.0,426849.0,38,,
2070,Northern Africa,Floods,4.5,40411224.0,363465.0,89,,
2070,Northern Africa,Floods,6.0,48836167.0,861876.0,26,,
2070,Northern Africa,Floods,8.5,54425313.0,198136.0,53,,
2070,Northern Africa,Droughts,2.6,71679374.0,994528.0,28,,
2070,Northern Africa,Droughts,4.5,77009143.0,132614.0,22,,
2070,Northern Africa,Droughts,6.0,40281359.0,169509.0,14,,
2070,Northern Africa,Droughts,8.5,33876900.0,666732.0,30,,
2070,Northern America,Floods,2.6,86713543.0,110620.0,87,,
2070,Northern America,Floods,4.5,8963970.0,571932.0,67,,
2070,Northern America,Floods,6.0,19795914.0,868212.0,17,,
2070,Northern America,Floods,8.5,9107059.0,895571.0,35,,
2070,Northern America,Droughts,2.6,82189974.0,694030.0,88,,
2070,Northern America,Droughts,4.5,90467150.0,693304.0,55,,
2070,Northern America,Droughts,6.0,26369703.0,585548.0,38,,
2070,Northern America,Droughts,8.5,22896561.0,645401.0,59,,
2070,Northern Europe,Floods,2.6,42045482.0,801285.0,95,,
2070,Northern Europe,Floods,4.5,23328461.0,936636.0,0,,
2070,Northern Europe,Floods,6.0,43038702.0,47153.0,85,,
2070,Northern Europe,Floods,8.5,37785011.0,298774.0,94,,
2070,Northern Europe,Droughts,2.6,65973330.0,966076.0,66,,
2070,Northern Europe,Droughts,4.5,39258297.0,587215.0,61,,
2070,Northern Europe,Droughts,6.0,10086084.0,94515.0,71,,
2070,Northern Europe,Droughts,8.5,29962665.0,887096.0,37,,
2070,Polynesia,Floods,2.6,93687831.0,156236.0,86,,
2070,Polynesia,Floods,4.5,53006883.0,698355.0,61,,
2070,Polynesia,Floods,6.0,9721004.0,358029.0,94,,
2070,Polynesia,Floods,8.5,18737315.0,502274.0,24,,
2070,Polynesia,Droughts,2.6,22195489.0,466067.0,35,,
2070,Polynesia,Droughts,4.5,62346653.0,782717.0,55,,
2070,Polynesia,Droughts,6.0,58780663.0,986145.0,29,,
2070,Polynesia,Droughts,8.5,66886157.0,473319.0,87,,
2070,South America,Floods,2.6,79327432.0,587794.0,82,,
2070,South America,Floods,4.5,34024837.0,950426.0,78,,
2070,South America,Floods,6.0,49262656.0,445871.0,14,,
2070,South America,Floods,8.5,77040452.0,555965.0,30,,
2070,South America,Droughts,2.6,66734450.0,127861.0,65,,
2070,South America,Droughts,4.5,70914131.0,956393.0,86,,
2070,South America,Droughts,6.0,46787662.0,303686.0,37,,
2070,South America,Droughts,8.5,5048226.0,442252.0,58,,
2070,South-Eastern Asia,Floods,2.6,64210688.0,972385.0,68,,
2070,South-Eastern Asia,Floods,4.5,36891552.0,790579.0,59,,
2070,South-Eastern Asia,Floods,6.0,54907398.0,711696.0,82,,
2070,South-Eastern Asia,Floods,8.5,53359571.0,942167.0,37,,
2070,South-Eastern Asia,Droughts,2.6,10493265.0,968987.0,76,,
2070,South-Eastern Asia,Droughts,4.5,73626619.0,71198.0,6,,
2070,South-Eastern Asia,Droughts,6.0,12049159.0,177140.0,12,,
2070,South-Eastern Asia,Droughts,8.5,49264065.0,249275.0,33,,
2070,Southern Africa,Floods,2.6,89246303.0,857514.0,47,,
2070,Southern Africa,Floods,4.5,42636617.0,348128.0,25,,
2070,Southern Africa,Floods,6.0,30712179.0,93416.0,10,,
2070,Southern Africa,Floods,8.5,73555706.0,240847.0,83,,
2070,Southern Africa,Droughts,2.6,13811853.0,520738.0,83,,
2070,Southern Africa,Droughts,4.5,36417121.0,147360.0,98,,
2070,Southern Africa,Droughts,6.0,11300825.0,51750.0,27,,
2070,Southern Africa,Droughts,8.5,19922887.0,288245.0,5,,
2070,Southern Asia,Floods,2.6,28292676.0,578318.0,78,,
2070,Southern Asia,Floods,4.5,60820765.0,632589.0,31,,
2070,Southern Asia,Floods,6.0,13307155.0,539710.0,73,,
2070,Southern Asia,Floods,8.5,97108971.0,221294.0,47,,
2070,Southern Asia,Droughts,2.6,84319881.0,711269.0,1,,
2070,Southern Asia,Droughts,4.5,58761144.0,713726.0,63,,
2070,Southern Asia,Droughts,6.0,66506948.0,560515.0,51,,
2070,Southern Asia,Droughts,8.5,4191420.0,647903.0,5,,
2070,Southern Europe,Floods,2.6,53204359.0,594476.0,35,,
2070,Southern Europe,Floods,4.5,97057774.0,134402.0,97,,
2070,Southern Europe,Floods,6.0,88834172.0,702390.0,92,,
2070,Southern Europe,Floods,8.5,5700295.0,809331.0,58,,
2070,Southern Europe,Droughts,2.6,29206829.0,224647.0,66,,
2070,Southern Europe,Droughts,4.5,60601562.0,659858.0,7,,
2070,Southern Europe,Droughts,6.0,34700930.0,907313.0,80,,
2070,Southern Europe,Droughts,8.5,22800078.0,279734.0,91,,
2070,Western Africa,Floods,2.6,97318322.0,668059.0,97,,
2070,Western Africa,Floods,4.5,62336410.0,430991.0,33,,
2070,Western Africa,Floods,6.0,70246491.0,191041.0,13,,
2070,Western Africa,Floods,8.5,15333712.0,512163.0,91,,
2070,Western Africa,Droughts,2.6,64058965.0,499256.0,87,,
2070,Western Africa,Droughts,4.5,34294105.0,899426.0,75,,
2070,Western Africa,Droughts,6.0,90814995.0,838958.0,72,,
2070,Western Africa,Droughts,8.5,59245888.0,462531.0,69,,
2070,Western Asia,Floods,2.6,70671139.0,743361.0,7,,
2070,Western Asia,Floods,4.5,60414011.0,634979.0,76,,
2070,Western Asia,Floods,6.0,17431759.0,537125.0,74,,
2070,Western Asia,Floods,8.5,7169883.0,585182.0,33,,
2070,Western Asia,Droughts,2.6,71762986.0,71300.0,15,,
2070,Western Asia,Droughts,4.5,54524612.0,159703.0,78,,
2070,Western Asia,Droughts,6.0,32656761.0,248118.0,69,,
2070,Western Asia,Droughts,8.5,50321542.0,243123.0,31,,
2070,Western Europe,Floods,2.6,51707033.0,769698.0,87,,
2070,Western Europe,Floods,4.5,41306925.0,250375.0,28,,
2070,Western Europe,Floods,6.0,83798011.0,670414.0,73,,
2070,Western Europe,Floods,8.5,11041899.0,764034.0,21,,
2070,Western Europe,Droughts,2.6,80505049.0,343017.0,38,,
2070,Western Europe,Droughts,4.5,13252496.0,625152.0,77,,
2070,Western Europe,Droughts,6.0,53531395.0,104124.0,50,,
2070,Western Europe,Droughts,8.5,29626936.0,348014.0,2,,
2080,Australia and New Zealand,Floods,2.6,36454477.0,479143.0,70,,
2080,Australia and New Zealand,Floods,4.5,41470925.0,952815.0,11,,
2080,Australia and New Zealand,Floods,6.0,76051359.0,900380.0,82,,
2080,Australia and New Zealand,Floods,8.5,69783988.0,109098.0,75,,
2080,Australia and New Zealand,Droughts,2.6,37139545.0,536859.0,81,,
2080,Australia and New Zealand,Droughts,4.5,73025730.0,614062.0,20,,
2080,Australia and New Zealand,Droughts,6.0,19901768.0,135033.0,79,,
2080,Australia and New Zealand,Droughts,8.5,53756536.0,236364.0,30,,
2080,Caribbean,Floods,2.6,54642311.0,953739.0,75,,
2080,Caribbean,Floods,4.5,68495778.0,727878.0,80,,
2080,Caribbean,Floods,6.0,78316971.0,139071.0,2,,
2080,Caribbean,Floods,8.5,18041219.0,974739.0,1,,
2080,Caribbean,Droughts,2.6,71272378.0,146962.0,42,,
2080,Caribbean,Droughts,4.5,26533653.0,848554.0,55,,
2080,Caribbean,Droughts,6.0,20017524.0,962181.0,80,,
2080,Caribbean,Droughts,8.5,85917885.0,349141.0,7,,
2080,Central America,Floods,2.6,57030638.0,971949.0,43,,
2080,Central America,Floods,4.5,35343526.0,222283.0,42,,
2080,Central America,Floods,6.0,58658810.0,90902.0,51,,
2080,Central America,Floods,8.5,12325980.0,651623.0,14,,
2080,Central America,Droughts,2.6,25338067.0,376769.0,11,,
2080,Central America,Droughts,4.5,94015035.0,238222.0,54,,
2080,Central America,Droughts,6.0,11316019.0,70598.0,6,,
2080,Central America,Droughts,8.5,10127234.0,880929.0,32,,
2080,Central Asia,Floods,2.6,30902836.0,251171.0,85,,
2080,Central Asia,Floods,4.5,59942492.0,580904.0,48,,
2080,Central Asia,Floods,6.0,80803088.0,357051.0,21,,
2080,Central Asia,Floods,8.5,49598027.0,925544.0,47,,
2080,Central Asia,Droughts,2.6,63140071.0,261669.0,43,,
2080,Central Asia,Droughts,4.5,67788006.0,48676.0,94,,
2080,Central Asia,Droughts,6.0,2420101.0,620711.0,21,,
2080,Central Asia,Droughts,8.5,67132462.0,220845.0,34,,
2080,Eastern Africa,Floods,2.6,6893408.0,616361.0,17,,
2080,Eastern Africa,Floods,4.5,85442070.0,351004.0,67,,
2080,Eastern Africa,Floods,6.0,57873097.0,69440.0,2,,
2080,Eastern Africa,Floods,8.5,19598972.0,619502.0,79,,
2080,Eastern Africa,Droughts,2.6,91531079.0,747959.0,1,,
2080,Eastern Africa,Droughts,4.5,57603162.0,714757.0,80,,
2080,Eastern Africa,Droughts,6.0,18526944.0,243813.0,17,,
2080,Eastern Africa,Droughts,8.5,8278432.0,375588.0,94,,
2080,Eastern Asia,Floods,2.6,59751523.0,864719.0,49,,
2080,Eastern Asia,Floods,4.5,76531147.0,871796.0,77,,
2080,Eastern Asia,Floods,6.0,41207101.0,659852.0,72,,
2080,Eastern Asia,Floods,8.5,5754942.0,333857.0,36,,
2080,Eastern Asia,Droughts,2.6,92933536.0,405266.0,89,,
2080,Eastern Asia,Droughts,4.5,97714300.0,765643.0,34,,
2080,Eastern Asia,Droughts,6.0,21867052.0,397106.0,47,,
2080,Eastern Asia,Droughts,8.5,31832402.0,325114.0,97,,
2080,Eastern Europe,Floods,2.6,34935930.0,525150.0,60,,
2080,Eastern Europe,Floods,4.5,24895922.0,104073.0,4,,
2080,Eastern Europe,Floods,6.0,6580136.0,913982.0,59,,
2080,Eastern Europe,Floods,8.5,62440211.0,344395.0,35,,
2080,Eastern Europe,Droughts,2.6,41357315.0,529194.0,66,,
2080,Eastern Europe,Droughts,4.5,9738871.0,970577.0,25,,
2080,Eastern Europe,Droughts,6.0,18264849.0,440614.0,71,,
2080,Eastern Europe,Droughts,8.5,2228205.0,827531.0,98,,
2080,Melanesia,Floods,2.6,62761799.0,488191.0,83,,
2080,Melanesia,Floods,4.5,54981098.0,728668.0,41,,
2080,Melanesia,Floods,6.0,8742632.0,391341.0,41,,
2080,Melanesia,Floods,8.5,66790033.0,536661.0,83,,
2080,Melanesia,Droughts,2.6,87311681.0,630620.0,56,,
2080,Melanesia,Droughts,4.5,12780855.0,52980.0,42,,
2080,Melanesia,Droughts,6.0,28954248.0,349756.0,10,,
2080,Melanesia,Droughts,8.5,56403668.0,257898.0,97,,
2080,Micronesia,Floods,2.6,11988287.0,450415.0,33,,
2080,Micronesia,Floods,4.5,27913885.0,936347.0,79,,
2080,Micronesia,Floods,6.0,4385922.0,278692.0,79,,
2080,Micronesia,Floods,8.5,11603796.0,40722.0,38,,
2080,Micronesia,Droughts,2.6,67007754.0,370586.0,19,,
2080,Micronesia,Droughts,4.5,33004816.0,257235.0,61,,
2080,Micronesia,Droughts,6.0,82687016.0,931028.0,68,,
2080,Micronesia,Droughts,8.5,46120923.0,544873.0,84,,
2080,Middle Africa,Floods,2.6,26494510.0,663410.0,99,,
2080,Middle Africa,Floods,4.5,20271534.0,678884.0,80,,
2080,Middle Africa,Floods,6.0,53249111.0,396602.0,90,,
2080,Middle Africa,Floods,8.5,56616850.0,415968.0,2,,
2080,Middle Africa,Droughts,2.6,8915254.0,764258.0,94,,
2080,Middle Africa,Droughts,4.5,5824721.0,672290.0,0,,
2080,Middle Africa,Droughts,6.0,23208924.0,926302.0,33,,
2080,Middle Africa,Droughts,8.5,28830363.0,632530.0,96,,
2080,Northern Africa,Floods,2.6,95961122.0,223170.0,31,,
2080,Northern Africa,Floods,4.5,47601835.0,833291.0,13,,
2080,Northern Africa,Floods,6.0,2866433.0,633963.0,99,,
2080,Northern Africa,Floods,8.5,81127359.0,312633.0,70,,
2080,Northern Africa,Droughts,2.6,87618483.0,588447.0,64,,
2080,Northern Africa,Droughts,4.5,98691815.0,865427.0,90,,
2080,Northern Africa,Droughts,6.0,37474907.0,728694.0,76,,
2080,Northern Africa,Droughts,8.5,78166689.0,465021.0,89,,
2080,Northern America,Floods,2.6,45373096.0,435040.0,98,,
2080,Northern America,Floods,4.5,33009463.0,716678.0,98,,
2080,Northern America,Floods,6.0,78666070.0,582029.0,67,,
2080,Northern America,Floods,8.5,83768761.0,830561.0,6,,
2080,Northern America,Droughts,2.6,20734282.0,122252.0,94,,
2080,Northern America,Droughts,4.5,10287195.0,289852.0,46,,
2080,Northern America,Droughts,6.0,85632429.0,459146.0,47,,
2080,Northern America,Droughts,8.5,52877142.0,886866.0,83,,
2080,Northern Europe,Floods,2.6,37467702.0,590708.0,92,,
2080,Northern Europe,Floods,4.5,37846930.0,183453.0,76,,
2080,Northern Europe,Floods,6.0,36807127.0,996109.0,11,,
2080,Northern Europe,Floods,8.5,23457025.0,930314.0,25,,
2080,Northern Europe,Droughts,2.6,16507654.0,54671.0,19,,
2080,Northern Europe,Droughts,4.5,52539430.0,771412.0,45,,
2080,Northern Europe,Droughts,6.0,3400897.0,18485.0,31,,
2080,Northern Europe,Droughts,8.5,11318808.0,854697.0,25,,
2080,Polynesia,Floods,2.6,22117504.0,969801.0,63,,
2080,Polynesia,Floods,4.5,36597423.0,811702.0,88,,
2080,Polynesia,Floods,6.0,22765473.0,504165.0,43,,
2080,Polynesia,Floods,8.5,41643494.0,802990.0,60,,
2080,Polynesia,Droughts,2.6,91319345.0,478045.0,57,,
2080,Polynesia,Droughts,4.5,60304735.0,258612.0,49,,
2080,Polynesia,Droughts,6.0,33823116.0,748363.0,63,,
2080,Polynesia,Droughts,8.5,70179793.0,581134.0,77,,
2080,South America,Floods,2.6,18982043.0,636977.0,81,,
2080,South America,Floods,4.5,76554204.0,88844.0,22,,
2080,South America,Floods,6.0,95690465.0,246542.0,35,,
2080,South America,Floods,8.5,42682173.0,264447.0,39,,
2080,South America,Droughts,2.6,80989527.0,360435.0,97,,
2080,South America,Droughts,4.5,89650884.0,944513.0,13,,
2080,South America,Droughts,6.0,48263927.0,796960.0,91,,
2080,South America,Droughts,8.5,33890276.0,34625.0,22,,
2080,South-Eastern Asia,Floods,2.6,21376955.0,37148.0,8,,
2080,South-Eastern Asia,Floods,4.5,91193405.0,903107.0,14,,
2080,South-Eastern Asia,Floods,6.0,14486108.0,978697.0,72,,
2080,South-Eastern Asia,Floods,8.5,10287909.0,468199.0,97,,
2080,South-Eastern Asia,Droughts,2.6,52936306.0,819304.0,57,,
2080,South-Eastern Asia,Droughts,4.5,90452566.0,637420.0,56,,
2080,South-Eastern Asia,Droughts,6.0,41941025.0,138044.0,63,,
2080,South-Eastern Asia,Droughts,8.5,90167115.0,190997.0,24,,
2080,Southern Africa,Floods,2.6,22827231.0,512311.0,80,,
2080,Southern Africa,Floods,4.5,12071950.0,901245.0,10,,
2080,Southern Africa,Floods,6.0,23620149.0,348098.0,48,,
2080,Southern Africa,Floods,8.5,78635043.0,626159.0,32,,
2080,Southern Africa,Droughts,2.6,77569679.0,423282.0,18,,
2080,Southern Africa,Droughts,4.5,54210078.0,780773.0,46,,
2080,Southern Africa,Droughts,6.0,16813887.0,979439.0,47,,
2080,Southern Africa,Droughts,8.5,88850299.0,107377.0,51,,
2080,Southern Asia,Floods,2.6,14302072.0,817116.0,7,,
2080,Southern Asia,Floods,4.5,30255903.0,204424.0,11,,
2080,Southern Asia,Floods,6.0,81199297.0,291986.0,91,,
2080,Southern Asia,Floods,8.5,50397607.0,468820.0,82,,
2080,Southern Asia,Droughts,2.6,10037424.0,709922.0,99,,
2080,Southern Asia,Droughts,4.5,23775450.0,775202.0,66,,
2080,Southern Asia,Droughts,6.0,56315332.0,520004.0,65,,
2080,Southern Asia,Droughts,8.5,7971800.0,951088.0,18,,
2080,Southern Europe,Floods,2.6,60497779.0,646424.0,79,,
2080,Southern Europe,Floods,4.5,27797793.0,574823.0,99,,
2080,Southern Europe,Floods,6.0,35796933.0,477723.0,85,,
2080,Southern Europe,Floods,8.5,73720830.0,465862.0,75,,
2080,Southern Europe,Droughts,2.6,65166705.0,621619.0,77,,
2080,Southern Europe,Droughts,4.5,23542507.0,735908.0,97,,
2080,Southern Europe,Droughts,6.0,30720404.0,552606.0,37,,
2080,Southern Europe,Droughts,8.5,70953393.0,995481.0,64,,
2080,Western Africa,Floods,2.6,67227868.0,243428.0,84,,
2080,Western Africa,Floods,4.5,16860232.0,721350.0,52,,
2080,Western Africa,Floods,6.0,57449854.0,899746.0,54,,
2080,Western Africa,Floods,8.5,10593555.0,923061.0,16,,
2080,Western Africa,Droughts,2.6,78105411.0,974636.0,31,,
2080,Western Africa,Droughts,4.5,36662824.0,976044.0,14,,
2080,Western Africa,Droughts,6.0,52634654.0,732438.0,50,,
2080,Western Africa,Droughts,8.5,50286248.0,950280.0,56,,
2080,Western Asia,Floods,2.6,48458422.0,689688.0,73,,
2080,Western Asia,Floods,4.5,63249442.0,271174.0,4,,
2080,Western Asia,Floods,6.0,34307254.0,284326.0,18,,
2080,Western Asia,Floods,8.5,9115849.0,646054.0,31,,
2080,Western Asia,Droughts,2.6,11454960.0,154296.0,69,,
2080,Western Asia,Droughts,4.5,37669903.0,155178.0,86,,
2080,Western Asia,Droughts,6.0,29534033.0,847874.0,14,,
2080,Western Asia,Droughts,8.5,1064070.0,174701.0,17,,
2080,Western Europe,Floods,2.6,38568856.0,705197.0,94,,
2080,Western Europe,Floods,4.5,88480783.0,113509.0,84,,
2080,Western Europe,Floods,6.0,66678828.0,867326.0,24,,
2080,Western Europe,Floods,8.5,89326791.0,757178.0,95,,
2080,Western Europe,Droughts,2.6,49270522.0,821455.0,99,,
2080,Western Europe,Droughts,4.5,26296489.0,634062.0,63,,
2080,Western Europe,Droughts,6.0,89903862.0,982247.0,49,,
2080,Western Europe,Droughts,8.5,19744469.0,495229.0,24,,
2090,Australia and New Zealand,Floods,2.6,98471061.0,434562.0,57,,
2090,Australia and New Zealand,Floods,4.5,88389746.0,143772.0,36,,
2090,Australia and New Zealand,Floods,6.0,46337489.0,299560.0,68,,
2090,Australia and New Zealand,Floods,8.5,97400088.0,990250.0,70,,
2090,Australia and New Zealand,Droughts,2.6,14805707.0,238939.0,71,,
2090,Australia and New Zealand,Droughts,4.5,64883528.0,380236.0,15,,
2090,Australia and New Zealand,Droughts,6.0,43296135.0,516609.0,30,,
2090,Australia and New Zealand,Droughts,8.5,58402178.0,296815.0,59,,
2090,Caribbean,Floods,2.6,25703892.0,501694.0,83,,
2090,Caribbean,Floods,4.5,84720771.0,704417.0,29,,
2090,Caribbean,Floods,6.0,80603061.0,626351.0,46,,
2090,Caribbean,Floods,8.5,60721549.0,231375.0,92,,
2090,Caribbean,Droughts,2.6,13361622.0,694228.0,3,,
2090,Caribbean,Droughts,4.5,78654699.0,547424.0,16,,
2090,Caribbean,Droughts,6.0,11940275.0,311866.0,62,,
2090,Caribbean,Droughts,8.5,98932305.0,795959.0,79,,
2090,Central America,Floods,2.6,35281426.0,901840.0,95,,
2090,Central America,Floods,4.5,1813230.0,16265.0,72,,
2090,Central America,Floods,6.0,19916000.0,614983.0,76,,
2090,Central America,Floods,8.5,31516029.0,5406.0,12,,
2090,Central America,Droughts,2.6,52848262.0,714017.0,12,,
2090,Central America,Droughts,4.5,41682822.0,134126.0,6,,
2090,Central America,Droughts,6.0,20814844.0,939063.0,58,,
2090,Central America,Droughts,8.5,26761262.0,354509.0,25,,
2090,Central Asia,Floods,2.6,4094026.0,921696.0,87,,
2090,Central Asia,Floods,4.5,22608822.0,289887.0,21,,
2090,Central Asia,Floods,6.0,60957833.0,28711.0,46,,
2090,Central Asia,Floods,8.5,68662219.0,202066.0,34,,
